Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC09_L2SP_231058_20240725_20240726_02_T1,LC09_L1TP_231058_20240725_20240725_02_T1,LC92310582024207LGN00,2024/07/25,T1,2, 231, 058, 231, 058,NADIR,   0.000,2024/07/26,2024/07/25,2024-07-25 14:10:29,2024-07-25 14:11:01,LGN,DAY,  91.87,  91.87,37,5,    7.951,    5.320,    5.909,LPGS_16.4.0,57.77564583,56.94777435,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'33.50"N,59°20'45.78"W,3°56'12.48"N,60°22'30.36"W,3°56'33.40"N,58°19'23.34"W,1°50'13.27"N,60°22'08.04"W,1°50'23.03"N,58°19'14.56"W,  2.89264, -59.34605,  3.93680, -60.37510,  3.94261, -58.32315,  1.83702, -60.36890,  1.83973, -58.32071,LC09_L2SP_231058_20240725_20240726_02_T1,LC92310582024207LGN00
LC09_L2SP_232058_20240801_20240802_02_T1,LC09_L1TP_232058_20240801_20240802_02_T1,LC92320582024214LGN00,2024/08/01,T1,2, 232, 058, 232, 058,NADIR,   0.000,2024/08/02,2024/08/02,2024-08-01 14:16:45,2024-08-01 14:17:17,LGN,DAY,   5.93,   5.93,475,5,    7.664,    5.449,    5.390,LPGS_16.4.0,58.57847087,59.72874201,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'34.73"N,60°53'48.66"W,3°56'15.11"N,61°55'05.59"W,3°55'56.42"N,59°52'16.82"W,1°50'33.36"N,61°55'12.72"W,1°50'24.65"N,59°52'37.42"W,  2.89298, -60.89685,  3.93753, -61.91822,  3.93234, -59.87134,  1.84260, -61.92020,  1.84018, -59.87706,LC09_L2SP_232058_20240801_20240802_02_T1,LC92320582024214LGN00
LC08_L2SP_231058_20240802_20240808_02_T1,LC08_L1TP_231058_20240802_20240808_02_T1,LC82310582024215LGN00,2024/08/02,T1,2, 231, 058, 231, 058,NADIR,  -0.001,2024/08/08,2024/08/08,2024-08-02 14:10:40,2024-08-02 14:11:12,LGN,DAY,  80.39,  80.39,112,5,    8.557,    6.169,    5.930,LPGS_16.4.0,58.73527379,60.13359042,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'33.50"N,59°20'21.80"W,3°56'12.59"N,60°22'01.24"W,3°56'33.40"N,58°19'03.86"W,1°50'13.31"N,60°21'38.95"W,1°50'23.03"N,58°18'55.15"W,  2.89264, -59.33939,  3.93683, -60.36701,  3.94261, -58.31774,  1.83703, -60.36082,  1.83973, -58.31532,LC08_L2SP_231058_20240802_20240808_02_T1,LC82310582024215LGN00
LC08_L2SP_232058_20240809_20240815_02_T2,LC08_L1GT_232058_20240809_20240815_02_T2,LC82320582024222LGN00,2024/08/09,T2,2, 232, 058, 232, 058,NADIR,  -0.001,2024/08/15,2024/08/15,2024-08-09 14:16:50,2024-08-09 14:17:21,LGN,DAY,  85.78,  85.78,-1,5,    0.000,    0.000,    0.000,LPGS_16.4.0,59.69141283,63.45344745,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,20,WGS84,WGS84,2°53'34.62"N,60°51'50.83"W,3°56'24.72"N,61°53'08.84"W,3°56'05.75"N,59°50'20.22"W,1°50'23.53"N,61°53'16.22"W,1°50'14.68"N,59°50'41.06"W,  2.89295, -60.86412,  3.94020, -61.88579,  3.93493, -59.83895,  1.83987, -61.88784,  1.83741, -59.84474,LC08_L2SP_232058_20240809_20240815_02_T2,LC82320582024222LGN00
LC09_L2SP_231058_20240810_20240811_02_T1,LC09_L1TP_231058_20240810_20240810_02_T1,LC92310582024223LGN00,2024/08/10,T1,2, 231, 058, 231, 058,NADIR,   0.000,2024/08/11,2024/08/10,2024-08-10 14:10:38,2024-08-10 14:11:10,LGN,DAY,  54.82,  54.82,51,5,    9.105,    6.075,    6.781,LPGS_16.4.0,59.80606099,63.98842480,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'34.80"N,59°20'45.89"W,3°56'12.48"N,60°22'30.36"W,3°56'33.40"N,58°19'23.34"W,1°50'13.27"N,60°22'08.04"W,1°50'23.03"N,58°19'14.56"W,  2.89300, -59.34608,  3.93680, -60.37510,  3.94261, -58.32315,  1.83702, -60.36890,  1.83973, -58.32071,LC09_L2SP_231058_20240810_20240811_02_T1,LC92310582024223LGN00
LC09_L2SP_232058_20240817_20240818_02_T1,LC09_L1TP_232058_20240817_20240817_02_T1,LC92320582024230LGN00,2024/08/17,T1,2, 232, 058, 232, 058,NADIR,   0.000,2024/08/18,2024/08/17,2024-08-17 14:16:53,2024-08-17 14:17:25,LGN,DAY,  37.49,  37.49,382,5,    8.007,    5.722,    5.601,LPGS_16.4.0,60.86070094,67.87691683,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'33.90"N,60°53'47.51"W,3°56'15.11"N,61°55'05.59"W,3°55'56.42"N,59°52'16.82"W,1°50'33.36"N,61°55'12.72"W,1°50'24.65"N,59°52'37.42"W,  2.89275, -60.89653,  3.93753, -61.91822,  3.93234, -59.87134,  1.84260, -61.92020,  1.84018, -59.87706,LC09_L2SP_232058_20240817_20240818_02_T1,LC92320582024230LGN00
LC08_L2SP_231058_20240818_20240823_02_T1,LC08_L1TP_231058_20240818_20240823_02_T1,LC82310582024231LGN00,2024/08/18,T1,2, 231, 058, 231, 058,NADIR,  -0.001,2024/08/23,2024/08/23,2024-08-18 14:10:48,2024-08-18 14:11:20,LGN,DAY,   6.28,   6.28,498,5,    6.769,    4.756,    4.817,LPGS_16.4.0,61.04233251,68.45439926,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'34.40"N,59°20'28.97"W,3°56'12.55"N,60°22'10.92"W,3°56'33.40"N,58°19'03.86"W,1°50'13.31"N,60°21'48.67"W,1°50'23.03"N,58°18'55.15"W,  2.89289, -59.34138,  3.93682, -60.36970,  3.94261, -58.31774,  1.83703, -60.36352,  1.83973, -58.31532,LC08_L2SP_231058_20240818_20240823_02_T1,LC82310582024231LGN00
LC08_L2SP_232058_20240825_20240831_02_T1,LC08_L1TP_232058_20240825_20240831_02_T1,LC82320582024238LGN00,2024/08/25,T1,2, 232, 058, 232, 058,NADIR,  -0.001,2024/08/31,2024/08/31,2024-08-25 14:17:00,2024-08-25 14:17:32,LGN,DAY,  30.47,  30.47,473,5,    8.033,    5.574,    5.784,LPGS_16.4.0,62.12068220,72.96636654,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,20,WGS84,WGS84,2°53'34.84"N,60°52'50.92"W,3°56'24.79"N,61°54'07.20"W,3°56'05.96"N,59°51'18.50"W,1°50'23.57"N,61°54'14.47"W,1°50'14.78"N,59°51'39.24"W,  2.89301, -60.88081,  3.94022, -61.90200,  3.93499, -59.85514,  1.83988, -61.90402,  1.83744, -59.86090,LC08_L2SP_232058_20240825_20240831_02_T1,LC82320582024238LGN00
LC09_L2SP_231058_20240826_20240827_02_T1,LC09_L1TP_231058_20240826_20240826_02_T1,LC92310582024239LGN00,2024/08/26,T1,2, 231, 058, 231, 058,NADIR,   0.000,2024/08/27,2024/08/26,2024-08-26 14:10:51,2024-08-26 14:11:23,LGN,DAY,  15.45,  15.45,561,5,    5.893,    4.126,    4.207,LPGS_16.4.0,62.24497420,73.66714951,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'34.40"N,59°21'59.62"W,3°56'12.16"N,60°23'48.05"W,3°56'33.25"N,58°20'41.14"W,1°50'13.13"N,60°23'25.58"W,1°50'22.96"N,58°20'32.24"W,  2.89289, -59.36656,  3.93671, -60.39668,  3.94257, -58.34476,  1.83698, -60.39044,  1.83971, -58.34229,LC09_L2SP_231058_20240826_20240827_02_T1,LC92310582024239LGN00
LC09_L2SP_232058_20240902_20240903_02_T1,LC09_L1TP_232058_20240902_20240902_02_T1,LC92320582024246LGN00,2024/09/02,T1,2, 232, 058, 232, 058,NADIR,   0.000,2024/09/03,2024/09/02,2024-09-02 14:16:59,2024-09-02 14:17:31,LGN,DAY,   3.59,   3.59,592,5,    7.571,    5.371,    5.335,LPGS_16.4.0,63.25893451,78.82906502,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'33.54"N,60°53'20.18"W,3°56'15.07"N,61°54'36.40"W,3°55'56.32"N,59°51'47.66"W,1°50'33.36"N,61°54'43.60"W,1°50'24.58"N,59°52'08.33"W,  2.89265, -60.88894,  3.93752, -61.91011,  3.93231, -59.86324,  1.84260, -61.91211,  1.84016, -59.86898,LC09_L2SP_232058_20240902_20240903_02_T1,LC92320582024246LGN00
LC08_L2SP_231058_20240903_20240906_02_T1,LC08_L1TP_231058_20240903_20240906_02_T1,LC82310582024247LGN00,2024/09/03,T1,2, 231, 058, 231, 058,NADIR,   0.000,2024/09/06,2024/09/06,2024-09-03 14:10:57,2024-09-03 14:11:28,LGN,DAY,  26.09,  26.09,364,5,    7.061,    4.982,    5.004,LPGS_16.4.0,63.41760165,79.60151485,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'33.11"N,59°21'01.94"W,3°56'12.41"N,60°22'49.76"W,3°56'33.36"N,58°19'42.78"W,1°50'13.24"N,60°22'27.44"W,1°50'22.99"N,58°19'34"W,  2.89253, -59.35054,  3.93678, -60.38049,  3.94260, -58.32855,  1.83701, -60.37429,  1.83972, -58.32611,LC08_L2SP_231058_20240903_20240906_02_T1,LC82310582024247LGN00
LC08_L2SP_232058_20240910_20240914_02_T1,LC08_L1TP_232058_20240910_20240914_02_T1,LC82320582024254LGN00,2024/09/10,T1,2, 232, 058, 232, 058,NADIR,  -0.001,2024/09/14,2024/09/14,2024-09-10 14:17:08,2024-09-10 14:17:40,LGN,DAY,  13.50,  13.50,425,5,    7.857,    5.639,    5.471,LPGS_16.4.0,64.27014010,85.40083544,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,20,WGS84,WGS84,2°53'34.51"N,60°53'20.76"W,3°56'24.83"N,61°54'36.40"W,3°56'06.07"N,59°51'47.63"W,1°50'23.57"N,61°54'43.60"W,1°50'14.82"N,59°52'08.33"W,  2.89292, -60.88910,  3.94023, -61.91011,  3.93502, -59.86323,  1.83988, -61.91211,  1.83745, -59.86898,LC08_L2SP_232058_20240910_20240914_02_T1,LC82320582024254LGN00
LC09_L2SP_231058_20240911_20240912_02_T1,LC09_L1TP_231058_20240911_20240911_02_T1,LC92310582024255LGN00,2024/09/11,T1,2, 231, 058, 231, 058,NADIR,   0.000,2024/09/12,2024/09/11,2024-09-11 14:10:53,2024-09-11 14:11:25,LGN,DAY,   2.73,   2.73,659,5,    5.187,    3.583,    3.750,LPGS_16.4.0,64.35409960,86.26702638,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'33.65"N,59°20'47.33"W,3°56'12.48"N,60°22'30.36"W,3°56'33.40"N,58°19'23.34"W,1°50'13.27"N,60°22'08.04"W,1°50'23.03"N,58°19'14.56"W,  2.89268, -59.34648,  3.93680, -60.37510,  3.94261, -58.32315,  1.83702, -60.36890,  1.83973, -58.32071,LC09_L2SP_231058_20240911_20240912_02_T1,LC92310582024255LGN00
LC09_L2SP_232058_20240918_20240923_02_T1,LC09_L1TP_232058_20240918_20240919_02_T1,LC92320582024262LGN00,2024/09/18,T1,2, 232, 058, 232, 058,NADIR,   0.000,2024/09/23,2024/09/19,2024-09-18 14:17:04,2024-09-18 14:17:36,LGN,DAY,  22.03,  22.03,465,5,    7.421,    5.433,    5.055,LPGS_16.4.0,64.95827319,92.58305116,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'34.37"N,60°52'49.12"W,3°56'15.04"N,61°54'07.24"W,3°55'56.21"N,59°51'18.54"W,1°50'33.32"N,61°54'14.47"W,1°50'24.54"N,59°51'39.24"W,  2.89288, -60.88031,  3.93751, -61.90201,  3.93228, -59.85515,  1.84259, -61.90402,  1.84015, -59.86090,LC09_L2SP_232058_20240918_20240923_02_T1,LC92320582024262LGN00
LC08_L2SP_231058_20240919_20240927_02_T1,LC08_L1TP_231058_20240919_20240927_02_T1,LC82310582024263LGN00,2024/09/19,T1,2, 231, 058, 231, 058,NADIR,  -0.001,2024/09/27,2024/09/27,2024-09-19 14:11:00,2024-09-19 14:11:32,LGN,DAY,   9.83,   9.83,514,5,    6.367,    4.410,    4.592,LPGS_16.4.0,65.04029204,93.51197302,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'33.90"N,59°20'33.54"W,3°56'12.52"N,60°22'20.64"W,3°56'33.40"N,58°19'13.58"W,1°50'13.27"N,60°21'58.36"W,1°50'23.03"N,58°19'04.87"W,  2.89275, -59.34265,  3.93681, -60.37240,  3.94261, -58.32044,  1.83702, -60.36621,  1.83973, -58.31802,LC08_L2SP_231058_20240919_20240927_02_T1,LC82310582024263LGN00
LC08_L2SP_232058_20240926_20241001_02_T1,LC08_L1TP_232058_20240926_20241001_02_T1,LC82320582024270LGN00,2024/09/26,T1,2, 232, 058, 232, 058,NADIR,  -0.001,2024/10/01,2024/10/01,2024-09-26 14:17:06,2024-09-26 14:17:38,LGN,DAY,  24.19,  24.19,389,5,    7.262,    5.334,    4.928,LPGS_16.4.0,65.30480123,100.14112708,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,20,WGS84,WGS84,2°53'33.61"N,60°51'46.04"W,3°56'24.72"N,61°53'08.84"W,3°56'05.75"N,59°50'20.22"W,1°50'23.53"N,61°53'16.22"W,1°50'14.68"N,59°50'41.06"W,  2.89267, -60.86279,  3.94020, -61.88579,  3.93493, -59.83895,  1.83987, -61.88784,  1.83741, -59.84474,LC08_L2SP_232058_20240926_20241001_02_T1,LC82320582024270LGN00
LC09_L2SP_231058_20240927_20241001_02_T1,LC09_L1TP_231058_20240927_20240927_02_T1,LC92310582024271LGN00,2024/09/27,T1,2, 231, 058, 231, 058,NADIR,   0.000,2024/10/01,2024/09/27,2024-09-27 14:10:56,2024-09-27 14:11:28,LGN,DAY,  31.96,  31.96,506,5,    6.021,    4.141,    4.370,LPGS_16.4.0,65.30019534,101.08386806,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'34.08"N,59°20'00.31"W,3°56'12.66"N,60°21'41.80"W,3°56'33.47"N,58°18'34.70"W,1°50'13.34"N,60°21'19.58"W,1°50'23.06"N,58°18'26.03"W,  2.89280, -59.33342,  3.93685, -60.36161,  3.94263, -58.30964,  1.83704, -60.35544,  1.83974, -58.30723,LC09_L2SP_231058_20240927_20241001_02_T1,LC92310582024271LGN00
LC09_L2SP_232058_20241004_20241005_02_T1,LC09_L1TP_232058_20241004_20241004_02_T1,LC92320582024278LGN00,2024/10/04,T1,2, 232, 058, 232, 058,NADIR,   0.000,2024/10/05,2024/10/04,2024-10-04 14:17:11,2024-10-04 14:17:43,LGN,DAY,  92.53,  92.53,92,5,    9.378,    6.993,    6.249,LPGS_16.4.0,65.18219867,107.70334631,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'34.12"N,60°53'12.62"W,3°56'15.07"N,61°54'36.40"W,3°55'56.32"N,59°51'47.66"W,1°50'33.36"N,61°54'43.60"W,1°50'24.58"N,59°52'08.33"W,  2.89281, -60.88684,  3.93752, -61.91011,  3.93231, -59.86324,  1.84260, -61.91211,  1.84016, -59.86898,LC09_L2SP_232058_20241004_20241005_02_T1,LC92320582024278LGN00
LC08_L2SP_231058_20241005_20241008_02_T2,LC08_L1GT_231058_20241005_20241008_02_T2,LC82310582024279LGN00,2024/10/05,T2,2, 231, 058, 231, 058,NADIR,  -0.001,2024/10/08,2024/10/08,2024-10-05 14:10:57,2024-10-05 14:11:29,LGN,DAY,  66.31,  66.31,-1,5,    0.000,    0.000,    0.000,LPGS_16.4.0,65.14938383,108.63481910,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'33.22"N,59°18'45.22"W,3°56'12.98"N,60°20'24.11"W,3°56'33.58"N,58°17'26.63"W,1°50'13.49"N,60°20'02"W,1°50'23.10"N,58°17'18.06"W,  2.89256, -59.31256,  3.93694, -60.34003,  3.94266, -58.29073,  1.83708, -60.33389,  1.83975, -58.28835,LC08_L2SP_231058_20241005_20241008_02_T2,LC82310582024279LGN00
LC08_L2SP_232058_20241012_20241016_02_T1,LC08_L1TP_232058_20241012_20241016_02_T1,LC82320582024286LGN00,2024/10/12,T1,2, 232, 058, 232, 058,NADIR,  -0.001,2024/10/16,2024/10/16,2024-10-12 14:17:15,2024-10-12 14:17:47,LGN,DAY,  20.35,  20.35,394,5,    7.316,    5.299,    5.044,LPGS_16.4.0,64.63959070,114.88603853,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,20,WGS84,WGS84,2°53'34.12"N,60°53'08.02"W,3°56'24.83"N,61°54'26.68"W,3°56'06.04"N,59°51'37.91"W,1°50'23.57"N,61°54'33.91"W,1°50'14.82"N,59°51'58.64"W,  2.89281, -60.88556,  3.94023, -61.90741,  3.93501, -59.86053,  1.83988, -61.90942,  1.83745, -59.86629,LC08_L2SP_232058_20241012_20241016_02_T1,LC82320582024286LGN00
LC09_L2SP_231058_20241013_20241014_02_T1,LC09_L1TP_231058_20241013_20241013_02_T1,LC92310582024287LGN00,2024/10/13,T1,2, 231, 058, 231, 058,NADIR,   0.000,2024/10/14,2024/10/13,2024-10-13 14:11:04,2024-10-13 14:11:35,LGN,DAY,  33.16,  33.16,284,5,    7.321,    5.242,    5.111,LPGS_16.4.0,64.53277851,115.72261160,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'33.58"N,59°20'43.08"W,3°56'12.48"N,60°22'30.36"W,3°56'33.40"N,58°19'23.34"W,1°50'13.27"N,60°22'08.04"W,1°50'23.03"N,58°19'14.56"W,  2.89266, -59.34530,  3.93680, -60.37510,  3.94261, -58.32315,  1.83702, -60.36890,  1.83973, -58.32071,LC09_L2SP_231058_20241013_20241014_02_T1,LC92310582024287LGN00
LC09_L2SP_232058_20241020_20241022_02_T1,LC09_L1TP_232058_20241020_20241020_02_T1,LC92320582024294LGN00,2024/10/20,T1,2, 232, 058, 232, 058,NADIR,   0.000,2024/10/22,2024/10/20,2024-10-20 14:17:23,2024-10-20 14:17:55,LGN,DAY,   4.60,   4.60,597,5,    6.542,    4.778,    4.468,LPGS_16.4.0,63.68285380,121.29857724,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'33.54"N,60°55'04.80"W,3°56'15.22"N,61°56'23.39"W,3°55'56.71"N,59°53'34.51"W,1°50'33.43"N,61°56'30.41"W,1°50'24.79"N,59°53'55"W,  2.89265, -60.91800,  3.93756, -61.93983,  3.93242, -59.89292,  1.84262, -61.94178,  1.84022, -59.89861,LC09_L2SP_232058_20241020_20241022_02_T1,LC92320582024294LGN00
LC08_L2SP_231058_20241021_20241029_02_T1,LC08_L1TP_231058_20241021_20241029_02_T1,LC82310582024295LGN00,2024/10/21,T1,2, 231, 058, 231, 058,NADIR,  -0.001,2024/10/29,2024/10/29,2024-10-21 14:11:09,2024-10-21 14:11:41,LGN,DAY,  71.90,  71.90,209,5,    7.391,    5.470,    4.971,LPGS_16.4.0,63.54640159,122.04006786,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'34.15"N,59°21'05.87"W,3°56'12.41"N,60°22'49.76"W,3°56'33.36"N,58°19'42.78"W,1°50'13.24"N,60°22'27.44"W,1°50'22.99"N,58°19'34"W,  2.89282, -59.35163,  3.93678, -60.38049,  3.94260, -58.32855,  1.83701, -60.37429,  1.83972, -58.32611,LC08_L2SP_231058_20241021_20241029_02_T1,LC82310582024295LGN00
LC08_L2SP_232058_20241028_20241104_02_T1,LC08_L1TP_232058_20241028_20241104_02_T1,LC82320582024302LGN00,2024/10/28,T1,2, 232, 058, 232, 058,NADIR,  -0.001,2024/11/04,2024/11/04,2024-10-28 14:17:15,2024-10-28 14:17:47,LGN,DAY,  34.69,  34.69,384,5,    7.118,    5.063,    5.004,LPGS_16.4.0,62.41889820,126.73648250,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,20,WGS84,WGS84,2°53'34.55"N,60°52'17.90"W,3°56'24.76"N,61°53'38.04"W,3°56'05.86"N,59°50'49.34"W,1°50'23.53"N,61°53'45.35"W,1°50'14.75"N,59°51'10.15"W,  2.89293, -60.87164,  3.94021, -61.89390,  3.93496, -59.84704,  1.83987, -61.89593,  1.83743, -59.85282,LC08_L2SP_232058_20241028_20241104_02_T1,LC82320582024302LGN00
LC09_L2SP_231058_20241029_20241030_02_T1,LC09_L1TP_231058_20241029_20241029_02_T1,LC92310582024303LGN00,2024/10/29,T1,2, 231, 058, 231, 058,NADIR,   0.000,2024/10/30,2024/10/29,2024-10-29 14:11:13,2024-10-29 14:11:44,LGN,DAY,   2.24,   2.24,646,5,    5.941,    4.064,    4.335,LPGS_16.4.0,62.24047018,127.33081669,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'33.29"N,59°21'58.64"W,3°56'12.16"N,60°23'48.05"W,3°56'33.29"N,58°20'31.42"W,1°50'13.13"N,60°23'25.58"W,1°50'22.96"N,58°20'22.52"W,  2.89258, -59.36629,  3.93671, -60.39668,  3.94258, -58.34206,  1.83698, -60.39044,  1.83971, -58.33959,LC09_L2SP_231058_20241029_20241030_02_T1,LC92310582024303LGN00
LC09_L2SP_232058_20241105_20241106_02_T1,LC09_L1TP_232058_20241105_20241105_02_T1,LC92320582024310LGN00,2024/11/05,T1,2, 232, 058, 232, 058,NADIR,   0.000,2024/11/06,2024/11/05,2024-11-05 14:17:21,2024-11-05 14:17:53,LGN,DAY,  68.90,  68.90,522,5,    7.141,    5.109,    4.989,LPGS_16.4.0,60.93558910,131.06829631,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'34.76"N,60°53'43.33"W,3°56'15.11"N,61°55'05.59"W,3°55'56.42"N,59°52'16.82"W,1°50'33.36"N,61°55'12.72"W,1°50'24.65"N,59°52'37.42"W,  2.89299, -60.89537,  3.93753, -61.91822,  3.93234, -59.87134,  1.84260, -61.92020,  1.84018, -59.87706,LC09_L2SP_232058_20241105_20241106_02_T1,LC92320582024310LGN00
LC08_L2SP_231058_20241106_20241113_02_T1,LC08_L1TP_231058_20241106_20241113_02_T1,LC82310582024311LGN00,2024/11/06,T1,2, 231, 058, 231, 058,NADIR,  -0.001,2024/11/13,2024/11/13,2024-11-06 14:11:05,2024-11-06 14:11:37,LGN,DAY,  54.43,  54.43,434,5,    7.378,    5.002,    5.424,LPGS_16.4.0,60.74327625,131.53195896,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'34.33"N,59°19'35.04"W,3°56'12.73"N,60°21'22.39"W,3°56'33.50"N,58°18'15.23"W,1°50'13.38"N,60°21'00.18"W,1°50'23.06"N,58°18'06.62"W,  2.89287, -59.32640,  3.93687, -60.35622,  3.94264, -58.30423,  1.83705, -60.35005,  1.83974, -58.30184,LC08_L2SP_231058_20241106_20241113_02_T1,LC82310582024311LGN00
LC08_L2SP_232058_20241113_20241119_02_T1,LC08_L1TP_232058_20241113_20241119_02_T1,LC82320582024318LGN00,2024/11/13,T1,2, 232, 058, 232, 058,NADIR,  -0.001,2024/11/19,2024/11/19,2024-11-13 14:17:14,2024-11-13 14:17:45,LGN,DAY,  34.76,  34.76,203,5,    9.000,    6.676,    6.036,LPGS_16.4.0,59.35977561,134.31430830,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,20,WGS84,WGS84,2°53'34.55"N,60°51'34.49"W,3°56'24.68"N,61°52'49.40"W,3°56'05.68"N,59°50'00.78"W,1°50'23.53"N,61°52'56.82"W,1°50'14.64"N,59°50'21.70"W,  2.89293, -60.85958,  3.94019, -61.88039,  3.93491, -59.83355,  1.83987, -61.88245,  1.83740, -59.83936,LC08_L2SP_232058_20241113_20241119_02_T1,LC82320582024318LGN00
LC09_L2SP_231058_20241114_20241116_02_T1,LC09_L1TP_231058_20241114_20241114_02_T1,LC92310582024319LGN00,2024/11/14,T1,2, 231, 058, 231, 058,NADIR,   0.000,2024/11/16,2024/11/14,2024-11-14 14:11:08,2024-11-14 14:11:39,LGN,DAY,  75.50,  75.50,230,5,    7.406,    5.060,    5.408,LPGS_16.4.0,59.16370834,134.64687209,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'33.79"N,59°19'55.96"W,3°56'12.66"N,60°21'41.80"W,3°56'33.47"N,58°18'34.70"W,1°50'13.34"N,60°21'19.58"W,1°50'23.06"N,58°18'26.03"W,  2.89272, -59.33221,  3.93685, -60.36161,  3.94263, -58.30964,  1.83704, -60.35544,  1.83974, -58.30723,LC09_L2SP_231058_20241114_20241116_02_T1,LC92310582024319LGN00
LC09_L2SP_232058_20241121_20241126_02_T1,LC09_L1TP_232058_20241121_20241121_02_T1,LC92320582024326LGN00,2024/11/21,T1,2, 232, 058, 232, 058,NADIR,   0.000,2024/11/26,2024/11/21,2024-11-21 14:17:28,2024-11-21 14:18:00,LGN,DAY,  32.45,  32.45,265,5,    8.305,    5.947,    5.796,LPGS_16.4.0,57.79563945,136.54200136,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'33.25"N,60°54'51.88"W,3°56'15.18"N,61°56'13.67"W,3°55'56.68"N,59°53'24.79"W,1°50'33.40"N,61°56'20.69"W,1°50'24.76"N,59°53'45.28"W,  2.89257, -60.91441,  3.93755, -61.93713,  3.93241, -59.89022,  1.84261, -61.93908,  1.84021, -59.89591,LC09_L2SP_232058_20241121_20241126_02_T1,LC92320582024326LGN00
